Focal.ID,KMP.ID,Litter.Code,Treatment.4way,DF.Treatment,Rank,Age,Preg.stage,Location,AM.PM,Total.Monthly.Rainfall,Group.Size,Focal.Length.Hour,Olfactory,HIA.I.All,HIA.R.All,Fcomp.I,Fcomp.R,Sub.I.All,Sub.R.All,Prosocial.I,Prosocial.R
1.1.CH15,CH,BA,Control,Control,D,1.4,PP,Forage,AM,68.2,6,0.485,0,1,1,1,0,0,0,0,0
1.1.CH16,CH,BA,Control,Control,D,1.4,PP,Forage,PM,68.2,7,0.2175,1,0,0,0,0,0,0,0,0
1.1.CH17,CH,BA,Control,Control,D,1.4,PP,Burrow,AM,68.2,8,0.083888889,0,0,0,0,0,0,1,0,0
1.1.CH18,CH,BA,Control,Control,D,1.4,PP,Forage,AM,68.2,7,0.366388889,0,0,0,0,0,0,2,0,0
1.1.CH19,CH,BA,Control,Control,D,1.4,PP,Forage,AM,68.2,7,0.385555556,2,0,0,0,0,0,0,1,0
1.1.CH20,CH,BA,Control,Control,D,1.4,PP,Forage,AM,68.2,7,0.174166667,0,0,0,0,0,0,0,0,0
1.1.CH21,CH,BA,Control,Control,D,1.4,PP,Forage,PM,68.2,6,0.25,0,0,0,0,0,0,0,0,0
1.1.CH22,CH,BA,Control,Control,D,1.4,PP,Forage,PM,68.2,6,0.230277778,0,0,0,0,0,0,0,1,0
1.1.CH23,CH,BA,Control,Control,D,1.4,PP,Forage,PM,68.2,6,0.25,1,0,0,0,0,0,0,0,0
4.1.CL12,CL,ZB,Subordinate,Control,S,2,MP,Forage,PM,1.6,8,0.246666667,0,0,0,0,0,0,0,0,0
4.1.CL13,CL,ZB,Subordinate,Control,S,2,MP,Forage,PM,1.6,8,0.223333333,0,0,0,0,0,0,0,0,0
4.1.CL14,CL,ZB,Subordinate,Control,S,2,MP,Forage,PM,1.6,7,0.241388889,0,0,0,0,0,0,0,0,0
4.1.CL15,CL,ZB,Subordinate,Control,S,2,MP,Forage,PM,1.6,7,0.248611111,0,1,1,0,1,0,0,0,0
4.1.CL16,CL,ZB,Subordinate,Control,S,2,MP,Forage,PM,1.6,7,0.278333333,0,0,0,0,0,0,0,0,0
4.1.CL17,CL,ZB,Subordinate,Control,S,2,MP,Burrow,AM,1.6,8,0.054166667,0,0,0,0,0,0,0,1,0
4.1.CL18,CL,ZB,Subordinate,Control,S,2,MP,Forage,AM,1.6,8,0.317777778,0,0,0,0,0,0,0,0,0
4.1.CL19,CL,ZB,Subordinate,Control,S,2,MP,Forage,AM,1.6,8,0.325555556,0,0,0,0,0,0,0,0,0
4.1.CL20,CL,ZB,Subordinate,Control,S,2,MP,Forage,PM,1.6,8,0.262222222,0,0,0,0,0,0,0,0,0
4.1.CL21,CL,ZB,Subordinate,Control,S,2,MP,Forage,PM,1.6,8,0.250833333,0,0,0,0,0,0,0,0,0
4.1.CL22,CL,ZB,Subordinate,Control,S,2.1,LP,Forage,PM,6.4,8,0.232222222,0,1,0,0,0,0,0,0,1
4.1.CL23,CL,ZB,Subordinate,Control,S,2.1,LP,Forage,PM,6.4,8,0.251111111,0,0,0,0,0,0,0,0,0
4.1.CL24,CL,ZB,Subordinate,Control,S,2.1,LP,Burrow,PM,6.4,8,0.085833333,0,0,1,0,0,0,0,1,1
4.1.CL25,CL,ZB,Subordinate,Control,S,2.1,LP,Burrow,PM,6.4,8,0.085555556,0,0,0,0,0,0,0,0,0
4.1.CL26,CL,ZB,Subordinate,Control,S,2.1,LP,Forage,PM,14.8,8,0.261944444,0,0,0,0,0,0,0,0,0
4.1.CL27,CL,ZB,Subordinate,Control,S,2.1,LP,Forage,PM,14.8,8,0.256111111,0,0,0,0,0,0,0,0,0
4.1.CL28,CL,ZB,Subordinate,Control,S,2.1,LP,Burrow,PM,14.8,8,0.096388889,0,0,0,0,0,0,0,0,0
4.1.CL29,CL,ZB,Subordinate,Control,S,2.1,LP,Forage,AM,14.8,8,0.336388889,0,0,0,0,0,0,0,0,0
4.1.CL30,CL,ZB,Subordinate,Control,S,2.1,LP,Forage,AM,14.8,8,0.342222222,1,0,0,0,0,0,0,0,0
4.1.CL31,CL,ZB,Subordinate,Control,S,2.1,LP,Forage,PM,14.8,8,0.250277778,1,0,0,0,0,0,0,0,0
4.1.CL32,CL,ZB,Subordinate,Control,S,2.1,LP,Forage,PM,14.8,8,0.26,1,0,0,0,0,0,0,0,0
4.1.CL33,CL,ZB,Subordinate,Control,S,2.1,LP,Forage,PM,14.8,7,0.248888889,1,0,0,0,0,0,0,0,0
4.1.CL34,CL,ZB,Subordinate,Control,S,2.1,LP,Forage,AM,14.8,6,0.332777778,0,1,0,1,0,0,0,0,0
4.1.CL35,CL,ZB,Subordinate,Control,S,2.1,LP,Forage,AM,14.8,6,0.338611111,0,0,0,0,0,2,0,0,0
4.1.CL36,CL,ZB,Subordinate,Control,S,2.1,LP,Forage,AM,14.8,6,0.335,0,0,0,0,0,0,0,0,0
4.1.CL37,CL,ZB,Subordinate,Control,S,2.1,LP,Forage,PM,14.4,8,0.2375,1,0,0,0,0,0,0,0,0
4.1.CL38,CL,ZB,Subordinate,Control,S,2.1,LP,Forage,PM,14.4,8,0.243888889,0,0,0,0,0,0,0,0,0
4.1.CL39,CL,ZB,Subordinate,Control,S,2.1,LP,Burrow,PM,14.4,8,0.055,0,0,0,0,0,0,0,0,0
4.1.CL40,CL,ZB,Subordinate,Control,S,2,MP,Forage,AM,1.6,8,0.396388889,1,0,0,0,0,0,0,0,0
4.1.CL41,CL,ZB,Subordinate,Control,S,2,MP,Forage,AM,1.6,8,0.342222222,0,0,0,0,0,0,0,0,0
1.1.CR01,CR,BB,Control,Control,D,7.4,LP,Burrow,AM,90.4,32,0.045833333,0,0,0,0,0,0,0,1,2
1.1.CR02,CR,BB,Control,Control,D,7.4,LP,Forage,AM,90.4,32,0.479722222,1,1,1,0,1,0,2,0,1
1.1.CR03,CR,BB,Control,Control,D,7.4,LP,Forage,AM,90.4,32,0.288333333,1,0,0,0,0,0,0,0,0
1.1.CR04,CR,BB,Control,Control,D,7.4,LP,Forage,PM,90.4,32,0.248611111,0,0,0,0,0,0,0,0,0
1.1.CR05,CR,BB,Control,Control,D,7.4,LP,Forage,PM,90.4,32,0.251944444,0,0,0,0,0,0,0,0,0
1.1.CR06,CR,BB,Control,Control,D,7.4,LP,Forage,AM,73.2,32,0.469444444,0,2,1,1,0,0,7,2,0
1.1.CR07,CR,BB,Control,Control,D,7.4,LP,Forage,PM,73.2,32,0.551944444,0,1,0,1,0,0,2,2,2
1.1.CR08,CR,BB,Control,Control,D,7.4,LP,Forage,PM,43.4,32,0.250555556,0,0,0,0,0,0,0,2,0
1.1.CR09,CR,BB,Control,Control,D,7.4,LP,Burrow,PM,43.4,32,0.094166667,0,1,0,0,0,0,0,0,1
1.1.CR11,CR,BB,Control,Control,D,7.4,LP,Forage,AM,57.4,29,0.525,0,0,0,0,0,0,3,0,0
1.1.CR12,CR,BB,Control,Control,D,7.4,LP,Forage,PM,57.4,28,0.514722222,0,1,0,0,0,0,2,0,0
1.1.CR13,CR,BB,Control,Control,D,7.4,LP,Burrow,PM,57.4,28,0.093888889,0,0,0,0,0,0,0,1,1
1.1.CR14,CR,BB,Control,Control,D,7.4,LP,Burrow,PM,57.4,28,0.027222222,0,0,0,0,0,0,0,0,2
2.1.CR01,CR,FB,Control,Control,D,8.1,MP,Burrow,AM,11.2,32,0.048611111,0,1,0,0,0,0,2,0,0
2.1.CR02,CR,FB,Control,Control,D,8.1,MP,Forage,AM,11.2,32,0.348055556,0,0,0,0,0,0,0,0,0
2.1.CR03,CR,FB,Control,Control,D,8.1,MP,Forage,AM,11.2,32,0.346944444,0,0,0,0,0,0,0,0,0
2.1.CR04,CR,FB,Control,Control,D,8.1,MP,Forage,AM,11.2,32,0.310277778,0,0,0,0,0,0,2,0,0
2.1.CR05,CR,FB,Control,Control,D,8.2,LP,Burrow,AM,2.2,31,0.025555556,0,0,0,0,0,0,0,0,0
2.1.CR06,CR,FB,Control,Control,D,8.2,LP,Forage,AM,2.2,31,0.41,0,0,0,0,0,0,0,0,0
2.1.CR07,CR,FB,Control,Control,D,8.2,LP,Forage,AM,2.2,31,0.349444444,0,4,2,2,0,0,2,0,0
2.1.CR08,CR,FB,Control,Control,D,8.2,LP,Forage,AM,2.2,31,0.343333333,0,0,0,0,0,0,0,1,0
2.1.CR09,CR,FB,Control,Control,D,8.2,LP,Forage,AM,2.2,31,0.337222222,1,0,0,0,0,0,0,0,0
2.1.CR10,CR,FB,Control,Control,D,8.2,LP,Forage,PM,3.6,31,0.358333333,0,0,0,0,0,0,9,1,3
2.1.CR11,CR,FB,Control,Control,D,8.2,LP,Forage,PM,3.6,31,0.276944444,0,0,0,0,0,0,1,0,0
2.1.CR12,CR,FB,Control,Control,D,8.2,LP,Forage,PM,3.6,31,0.106111111,1,0,0,0,0,0,1,0,0
2.1.CR13,CR,FB,Control,Control,D,8.2,LP,Burrow,PM,3.6,31,0.078611111,0,0,0,0,0,0,0,0,5
2.1.CR14,CR,FB,Control,Control,D,8.2,LP,Forage,AM,7.2,31,0.263333333,0,1,1,0,1,0,1,0,0
2.1.CR15,CR,FB,Control,Control,D,8.2,LP,Forage,AM,7.2,31,0.336111111,1,1,0,1,0,0,2,0,0
2.1.CR16,CR,FB,Control,Control,D,8.2,LP,Forage,AM,7.2,31,0.328333333,0,2,1,1,0,0,0,0,1
2.1.CR17,CR,FB,Control,Control,D,8.2,LP,Burrow,AM,7.2,31,0.078055556,0,0,0,0,0,0,0,0,0
2.1.CR18,CR,FB,Control,Control,D,8.2,LP,Forage,AM,7.2,31,0.316388889,1,2,4,1,1,0,0,0,0
2.1.CR19,CR,FB,Control,Control,D,8.2,LP,Forage,AM,7.2,31,0.3125,0,0,1,0,0,0,0,0,0
2.1.CR20,CR,FB,Control,Control,D,8.2,LP,Forage,AM,7.2,31,0.293055556,1,5,2,2,0,0,0,0,0
2.1.CR21,CR,FB,Control,Control,D,8.2,LP,Forage,AM,7.2,31,0.346666667,1,0,0,0,0,0,3,0,2
2.1.CR22,CR,FB,Control,Control,D,8.2,LP,Forage,PM,7.2,31,0.265277778,0,0,0,0,0,0,0,0,0
2.1.CR23,CR,FB,Control,Control,D,8.2,LP,Forage,PM,7.2,31,0.34,1,1,1,0,0,0,0,0,0
2.1.CR24,CR,FB,Control,Control,D,8.2,LP,Burrow,PM,7.2,31,0.08,0,0,0,0,0,0,0,0,2
2.1.CR25,CR,FB,Control,Control,D,8.2,LP,Forage,AM,9,31,0.348055556,0,0,0,0,0,0,0,0,0
2.1.CR26,CR,FB,Control,Control,D,8.2,LP,Forage,AM,9,31,0.337777778,0,2,1,1,0,0,0,0,0
2.1.CR27,CR,FB,Control,Control,D,8.2,LP,Forage,AM,9,31,0.384444444,0,0,0,0,0,0,0,0,0
2.1.CR28,CR,FB,Control,Control,D,8.2,LP,Forage,AM,9,31,0.342222222,1,4,2,1,0,0,0,0,0
2.1.CR30,CR,FB,Control,Control,D,8.2,PP,Forage,AM,9,31,0.341944444,0,0,0,0,0,0,0,0,0
2.1.CR31,CR,FB,Control,Control,D,8.2,PP,Forage,AM,9,31,0.357222222,0,0,0,0,0,0,0,0,0
2.1.CR32,CR,FB,Control,Control,D,8.2,PP,Forage,AM,9,31,0.335833333,0,6,3,4,0,0,1,0,0
2.1.CR33,CR,FB,Control,Control,D,8.2,PP,Forage,AM,9,31,0.374722222,0,2,1,1,0,0,0,0,0
2.1.CR34,CR,FB,Control,Control,D,8.2,PP,Forage,AM,9,30,0.374444444,0,0,0,0,0,0,0,0,0
2.1.CR35,CR,FB,Control,Control,D,8.2,PP,Forage,AM,9,30,0.341666667,0,0,0,0,0,0,0,0,0
2.1.CR36,CR,FB,Control,Control,D,8.2,PP,Forage,AM,9,29,0.32,1,1,0,0,0,0,0,0,0
2.1.CR37,CR,FB,Control,Control,D,8.2,PP,Forage,PM,9,29,0.153888889,0,0,0,0,0,0,0,0,0
2.1.CR38,CR,FB,Control,Control,D,8.2,PP,Burrow,PM,9,29,0.125,0,0,0,0,0,0,0,0,0
2.1.CR39,CR,FB,Control,Control,D,8.2,PP,Burrow,PM,9,29,0.0175,0,0,0,0,0,0,0,0,1
2.1.CR41,CR,FB,Control,Control,D,8.2,PP,Forage,AM,8.2,30,0.343888889,0,0,0,0,0,0,0,0,0
2.1.CR42,CR,FB,Control,Control,D,8.2,PP,Forage,AM,8.2,30,0.496666667,1,0,0,0,0,0,0,0,0
2.1.CR43,CR,FB,Control,Control,D,8.2,PP,Forage,AM,8.2,30,0.332777778,0,0,0,0,0,0,0,0,0
2.1.CR44,CR,FB,Control,Control,D,8.3,PP,Forage,PM,9,27,0.250555556,0,4,1,0,0,0,4,0,6
2.1.CR45,CR,FB,Control,Control,D,8.3,PP,Forage,PM,9,27,0.242777778,1,1,0,0,0,0,2,0,3
2.1.CR46,CR,FB,Control,Control,D,8.3,PP,Forage,PM,9,24,0.209722222,1,2,1,0,0,0,1,0,1
2.1.CR47,CR,FB,Control,Control,D,8.3,PP,Forage,PM,9,24,0.284444444,0,1,1,0,1,0,1,0,0
2.1.CR48,CR,FB,Control,Control,D,8.3,PP,Forage,PM,9,31,0.268333333,0,0,0,0,0,0,0,0,0
2.1.CR49,CR,FB,Control,Control,D,8.3,PP,Forage,PM,9,31,0.03,0,0,0,0,0,0,0,0,0
2.1.CR50,CR,FB,Control,Control,D,8.3,PP,Forage,PM,9,31,0.310277778,0,0,0,0,0,0,0,0,0
2.1.CR51,CR,FB,Control,Control,D,8.3,PP,Burrow,PM,9,32,0.093888889,0,0,0,0,0,0,0,1,2
2.1.CR52,CR,FB,Control,Control,D,8.3,PP,Forage,AM,9,31,0.353055556,1,1,1,0,1,0,1,0,0
2.1.CR53,CR,FB,Control,Control,D,8.3,PP,Forage,PM,9,31,0.11,1,0,0,0,0,0,1,0,0
2.1.CR54,CR,FB,Control,Control,D,8.3,PP,Forage,PM,9,31,0.175,0,0,0,0,0,0,0,0,0
2.1.CR55,CR,FB,Control,Control,D,8.3,PP,Burrow,PM,9,32,0.071666667,0,0,0,0,0,0,0,5,0
2.1.CR56,CR,FB,Control,Control,D,8.3,PP,Burrow,PM,9,32,0.070555556,0,0,0,0,0,0,0,1,2
3.1.CR01,CR,IA,Control,Control,D,9,LP,Burrow,AM,0,13,0.136111111,0,2,0,0,0,0,4,1,2
3.1.CR02,CR,IA,Control,Control,D,9,LP,Forage,AM,0,13,0.345277778,0,0,0,0,0,0,1,0,1
3.1.CR03,CR,IA,Control,Control,D,9,LP,Forage,AM,0,13,0.316944444,1,0,1,0,0,0,0,2,2
3.1.CR04,CR,IA,Control,Control,D,9,LP,Forage,PM,0,13,0.250833333,0,0,0,0,0,0,0,0,0
3.1.CR05,CR,IA,Control,Control,D,9,LP,Forage,PM,0,13,0.245833333,1,0,0,0,0,0,0,0,0
3.1.CR06,CR,IA,Control,Control,D,9,LP,Forage,PM,0,13,0.244166667,0,0,0,0,0,0,0,0,0
3.1.CR07,CR,IA,Control,Control,D,9,LP,Forage,PM,0,13,0.283888889,0,0,0,0,0,0,3,0,0
3.1.CR08,CR,IA,Control,Control,D,9,LP,Forage,PM,0,13,0.275277778,0,0,0,0,0,0,0,0,1
3.1.CR09,CR,IA,Control,Control,D,9,LP,Forage,AM,0,13,0.331388889,0,0,0,0,0,0,0,0,0
3.1.CR10,CR,IA,Control,Control,D,9,LP,Forage,AM,0,13,0.3625,0,0,0,0,0,0,0,0,2
3.1.CT01,CT,IB,Control,Control,D,5.9,MP,Forage,PM,6,8,0.3825,1,3,1,1,0,0,4,0,1
3.1.CT02,CT,IB,Control,Control,D,5.9,MP,Burrow,PM,6,8,0.089166667,0,0,0,0,0,0,0,3,0
3.1.CT03,CT,IB,Control,Control,D,5.9,MP,Forage,PM,6,6,0.251111111,0,1,0,0,0,0,1,0,1
3.1.CT04,CT,IB,Control,Control,D,5.9,MP,Forage,PM,6,6,0.273333333,0,0,0,0,0,0,0,0,0
3.1.CT05,CT,IB,Control,Control,D,5.9,LP,Burrow,AM,6,4,0.106944444,2,1,1,0,0,0,1,2,2
3.1.CT06,CT,IB,Control,Control,D,5.9,LP,Burrow,AM,6,4,0.065277778,0,0,1,0,0,0,4,4,7
3.1.CT07,CT,IB,Control,Control,D,5.9,LP,Forage,AM,6,4,0.355833333,2,2,2,1,1,0,3,0,2
3.1.CT08,CT,IB,Control,Control,D,5.9,LP,Forage,AM,6,4,0.334166667,1,0,1,0,0,0,1,0,1
3.1.CT09,CT,IB,Control,Control,D,5.9,LP,Burrow,AM,6.2,7,0.0825,0,0,0,0,0,0,1,0,1
3.1.CT10,CT,IB,Control,Control,D,5.9,LP,Burrow,AM,6.2,7,0.099166667,0,0,0,0,0,0,0,0,0
3.1.CT11,CT,IB,Control,Control,D,5.9,LP,Burrow,AM,6.4,7,0.071111111,0,1,0,0,0,0,0,4,1
3.1.CT13,CT,IB,Control,Control,D,5.9,LP,Forage,AM,6.4,7,0.317777778,0,0,0,0,0,0,0,0,1
3.1.CT14,CT,IB,Control,Control,D,5.9,LP,Forage,AM,6.4,7,0.306944444,0,0,1,0,0,0,1,0,0
3.1.CT16,CT,IB,Control,Control,D,5.9,LP,Forage,PM,6.4,7,0.299166667,0,0,0,0,0,0,0,0,1
3.1.CT17,CT,IB,Control,Control,D,5.9,LP,Burrow,PM,6.4,7,0.081944444,0,0,0,0,0,0,2,1,3
3.1.CT18,CT,IB,Control,Control,D,5.9,LP,Burrow,AM,6.4,7,0.0725,0,1,0,0,0,0,0,1,0
3.1.CT19,CT,IB,Control,Control,D,5.9,LP,Burrow,AM,6.4,7,0.094166667,0,0,0,0,0,0,0,0,0
3.1.CT23,CT,IB,Control,Control,D,5.9,LP,Forage,PM,6.4,6,0.259444444,1,0,0,0,0,0,2,0,0
3.1.CT24,CT,IB,Control,Control,D,5.9,LP,Burrow,PM,6.4,6,0.026111111,0,0,0,0,0,0,1,0,2
3.1.CT25,CT,IB,Control,Control,D,6,LP,Forage,PM,10.4,6,0.266666667,0,0,0,0,0,0,0,0,1
3.1.CT26,CT,IB,Control,Control,D,6,LP,Forage,PM,10.4,6,0.084166667,0,0,0,0,0,0,0,0,1
3.1.CT27,CT,IB,Control,Control,D,6,LP,Forage,AM,10.4,6,0.348333333,0,0,4,0,0,0,3,0,14
3.1.CT28,CT,IB,Control,Control,D,6,LP,Forage,AM,10.4,6,0.348333333,0,1,3,0,0,0,1,0,5
3.1.CT29,CT,IB,Control,Control,D,6,LP,Forage,AM,10.4,6,0.332222222,0,2,3,0,0,0,3,0,4
3.1.CT30,CT,IB,Control,Control,D,6,LP,Forage,AM,10.4,6,0.338333333,0,0,0,0,0,0,1,0,2
3.1.CT31,CT,IB,Control,Control,D,6,LP,Forage,PM,10.4,6,0.343333333,0,2,1,1,0,0,1,0,0
3.1.CT32,CT,IB,Control,Control,D,6,LP,Forage,PM,10.4,6,0.254722222,0,0,0,0,0,0,0,0,0
3.1.CT33,CT,IB,Control,Control,D,6,LP,Burrow,PM,10.4,6,0.104722222,0,0,0,0,0,0,2,3,5
3.1.CT34,CT,IB,Control,Control,D,6,LP,Burrow,PM,10.4,6,0.066944444,0,0,0,0,0,0,0,1,0
3.1.CT35,CT,IB,Control,Control,D,6,LP,Burrow,AM,10.4,6,0.077777778,0,0,0,0,0,0,0,0,3
3.1.CT36,CT,IB,Control,Control,D,6,LP,Forage,AM,10.4,6,0.328333333,0,0,0,0,0,0,0,0,0
3.1.CT37,CT,IB,Control,Control,D,6,LP,Forage,AM,10.4,6,0.359166667,0,0,0,0,0,0,2,0,0
3.1.CT38,CT,IB,Control,Control,D,6,LP,Forage,AM,10.4,6,0.332222222,0,0,0,0,0,0,1,0,2
3.1.CT39,CT,IB,Control,Control,D,6,LP,Forage,AM,10.4,6,0.341666667,1,3,0,0,0,0,1,0,3
3.1.CT40,CT,IB,Control,Control,D,6,LP,Forage,AM,12.6,6,0.340277778,0,0,0,0,0,0,0,0,0
3.1.CT41,CT,IB,Control,Control,D,6,LP,Forage,AM,12.6,6,0.345555556,0,1,0,0,0,0,0,3,6
3.1.CT42,CT,IB,Control,Control,D,6,LP,Forage,AM,12.6,6,0.340833333,0,0,0,0,0,0,0,0,1
3.1.CT43,CT,IB,Control,Control,D,6,LP,Forage,PM,11.2,6,0.246944444,0,0,0,0,0,0,0,0,0
3.1.CT44,CT,IB,Control,Control,D,6,LP,Forage,PM,11.2,6,0.249166667,0,0,0,0,0,0,0,0,0
3.1.CT45,CT,IB,Control,Control,D,6,PP,Forage,PM,34,5,0.231666667,0,3,1,0,0,0,1,0,1
3.1.CT46,CT,IB,Control,Control,D,6,PP,Forage,PM,34,5,0.276388889,0,4,0,0,0,0,2,0,2
3.1.CT47,CT,IB,Control,Control,D,6,PP,Forage,PM,34,5,0.254444444,0,5,2,0,2,0,0,0,1
3.1.CT49,CT,IB,Control,Control,D,6,PP,Forage,PM,42,5,0.269444444,4,2,0,0,0,0,1,0,0
3.1.CT50,CT,IB,Control,Control,D,6,PP,Burrow,PM,42,5,0.0975,1,0,0,0,0,0,0,3,0
3.1.CT51,CT,IB,Control,Control,D,6,PP,Burrow,PM,42,5,0.088888889,0,0,0,0,0,0,0,1,0
3.1.CT52,CT,IB,Control,Control,D,6,PP,Burrow,PM,42,5,0.073611111,0,0,0,0,0,0,0,0,0
3.1.CT53,CT,IB,Control,Control,D,6,PP,Forage,PM,42,6,0.265555556,0,1,0,0,0,0,2,0,0
3.1.CT54,CT,IB,Control,Control,D,6,PP,Forage,PM,42,6,0.268611111,0,0,0,0,0,0,2,0,0
1.1.DN01,DN,CA,Control,Control,D,7.1,LP,Burrow,AM,86.6,16,0.147222222,0,0,0,0,0,0,0,0,0
1.1.DN02,DN,CA,Control,Control,D,7.1,LP,Forage,AM,86.6,16,0.500555556,0,0,0,0,0,0,0,0,0
1.1.DN03,DN,CA,Control,Control,D,7.1,LP,Forage,AM,86.6,16,0.483055556,0,2,0,1,0,0,2,1,0
1.1.DN04,DN,CA,Control,Control,D,7.1,LP,Forage,PM,86.6,16,0.273333333,0,1,0,1,0,0,3,0,0
1.1.DN05,DN,CA,Control,Control,D,7.1,LP,Forage,AM,65.6,16,0.513888889,0,2,0,1,0,0,3,0,0
1.1.DN06,DN,CA,Control,Control,D,7.1,LP,Forage,AM,65.6,16,0.427222222,2,3,2,0,2,0,3,0,1
1.1.DN07,DN,CA,Control,Control,D,7.1,LP,Forage,PM,65.4,16,0.301666667,1,0,0,0,0,0,0,0,1
1.1.DN08,DN,CA,Control,Control,D,7.1,LP,Forage,PM,65.4,16,0.217222222,0,1,0,0,0,0,1,0,0
1.1.DN09,DN,CA,Control,Control,D,7.1,LP,Forage,AM,66.6,14,0.640277778,0,0,0,0,0,0,0,0,0
1.1.DN10,DN,CA,Control,Control,D,7.1,LP,Forage,PM,66.6,13,0.529166667,1,0,0,0,0,0,3,0,4
1.1.DN12,DN,CA,Control,Control,D,7.1,PP,Burrow,AM,68.2,15,0.057777778,0,0,0,0,0,0,1,2,1
1.1.DN13,DN,CA,Control,Control,D,7.1,PP,Forage,AM,68.2,15,0.283333333,6,2,0,0,0,0,3,0,3
1.1.DN15,DN,CA,Control,Control,D,7.1,PP,Forage,AM,68.2,15,0.469166667,1,0,0,0,0,0,0,0,0
1.1.DN16,DN,CA,Control,Control,D,7.1,PP,Forage,PM,68.2,16,0.340277778,0,0,0,0,0,0,4,0,1
1.1.DN18,DN,CA,Control,Control,D,7.1,PP,Burrow,PM,68.2,17,0.065555556,0,0,0,0,0,0,1,0,3
1.1.DN19,DN,CA,Control,Control,D,7.1,PP,Burrow,PM,68.2,17,0.015555556,0,0,0,0,0,0,2,1,3
1.1.DN20,DN,CA,Control,Control,D,7.1,PP,Forage,PM,89.8,15,0.299166667,1,0,0,0,0,0,1,0,1
1.1.DN21,DN,CA,Control,Control,D,7.1,PP,Forage,PM,89.8,15,0.281666667,0,0,0,0,0,0,0,0,0
1.1.DN22,DN,CA,Control,Control,D,7.1,PP,Burrow,PM,89.8,16,0.047777778,0,0,0,0,0,0,5,0,3
1.1.DN23,DN,CA,Control,Control,D,7.1,PP,Burrow,AM,73.2,17,0.0725,1,0,0,0,0,0,1,0,0
1.1.DN24,DN,CA,Control,Control,D,7.1,PP,Forage,AM,73.2,17,0.536388889,1,0,0,0,0,0,4,0,1
1.1.DN25,DN,CA,Control,Control,D,7.1,PP,Forage,AM,73.2,12,0.265555556,0,5,3,2,1,0,0,0,0
1.1.DN26,DN,CA,Control,Control,D,7.1,PP,Forage,AM,73.2,12,0.358611111,3,0,0,0,0,0,0,0,0
1.1.DN28,DN,CA,Control,Control,D,7.1,PP,Burrow,PM,73.2,18,0.118611111,1,0,0,0,0,0,0,0,0
1.1.DN29,DN,CA,Control,Control,D,7.1,PP,Burrow,PM,73.2,18,0.021944444,0,0,0,0,0,0,1,1,0
1.1.DN30,DN,CA,Control,Control,D,7.1,PP,Burrow,PM,73.2,18,0.038611111,0,0,0,0,0,0,0,1,0
1.1.DN31,DN,CA,Control,Control,D,7.2,PP,Burrow,AM,25,17,0.134166667,0,1,0,0,0,0,0,0,0
1.1.DN32,DN,CA,Control,Control,D,7.2,PP,Forage,AM,25,15,0.500555556,0,0,0,0,0,0,4,0,0
1.1.DN33,DN,CA,Control,Control,D,7.2,PP,Forage,AM,25,15,0.546111111,2,0,0,0,0,0,0,0,0
1.1.DN34,DN,CA,Control,Control,D,7.2,PP,Forage,PM,25,6,0.566111111,1,0,0,0,0,0,0,0,0
1.1.DN35,DN,CA,Control,Control,D,7.2,PP,Forage,PM,25,6,0.157777778,0,0,0,0,0,0,0,0,0
1.1.DN36,DN,CA,Control,Control,D,7.2,PP,Forage,PM,25,17,0.171944444,1,0,0,0,0,0,0,0,0
1.1.DN37,DN,CA,Control,Control,D,7.2,PP,Burrow,PM,25,17,0.094722222,0,0,0,0,0,0,0,0,0
2.2.DN01,DN,FB,Control,Control,D,8.1,MP,Forage,PM,8.6,14,0.327222222,1,2,1,0,1,0,5,0,0
2.2.DN02,DN,FB,Control,Control,D,8.1,MP,Burrow,PM,8.6,14,0.068055556,0,0,0,0,0,0,0,1,0
2.2.DN03,DN,FB,Control,Control,D,8.1,MP,Forage,AM,8.8,15,0.306666667,0,0,0,0,0,0,0,0,0
2.2.DN04,DN,FB,Control,Control,D,8.1,MP,Forage,AM,8.8,15,0.362222222,0,1,0,0,0,0,0,0,0
2.2.DN05,DN,FB,Control,Control,D,8.1,MP,Forage,AM,8.8,15,0.336388889,0,1,3,1,2,0,2,0,1
2.2.DN06,DN,FB,Control,Control,D,8.1,MP,Forage,AM,8.8,15,0.326111111,0,1,0,0,0,0,1,0,1
2.2.DN07,DN,FB,Control,Control,D,8.1,MP,Forage,PM,8.8,15,0.225,1,0,0,0,0,0,0,0,0
2.2.DN08,DN,FB,Control,Control,D,8.1,MP,Forage,AM,7.8,15,0.264444444,0,1,1,0,1,0,0,0,0
2.2.DN09,DN,FB,Control,Control,D,8.1,MP,Forage,AM,7.8,15,0.3375,0,0,0,0,0,0,0,0,0
2.2.DN10,DN,FB,Control,Control,D,8.1,MP,Forage,AM,7.8,15,0.335833333,0,0,0,0,0,0,0,0,2
2.2.DN11,DN,FB,Control,Control,D,8.1,MP,Forage,PM,7.8,16,0.214722222,0,1,1,1,0,0,0,0,0
2.2.DN12,DN,FB,Control,Control,D,8.1,MP,Forage,AM,7.8,15,0.338055556,0,1,0,0,0,0,0,0,0
2.2.DN13,DN,FB,Control,Control,D,8.1,MP,Forage,AM,7.8,15,0.335,1,0,0,0,0,0,0,0,0
2.2.DN14,DN,FB,Control,Control,D,8.1,MP,Forage,AM,7.8,15,0.112777778,0,0,0,0,0,0,0,0,0
